"url","tweet"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","I'm in this video! Let's shift the narrative http://Tinyurl.com/iTrustHer #StrongerTogether #ImWithHer #ShesWithUs #DebateNight #LetsDoThis"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","When they go low, we go high. Stay strong, @HillaryClinton. You have the lead and our support. #ImWithHer"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en",".@HillaryClinton I'm with you!! #imwithher @realDonaldTrump - you are a complete failure as a candidate and a ""human"" being. ."
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","Im disgusted by Trump ... the man is trash and the lowest of scum. I pray voters see through his horrendous 'side show' tactics. #ImWithHer"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","it is obvious that @realDonaldTrump has lived his life and run his campaign from the gutter. #imwithher"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-09%20until%3A2016-10-10&src=typd&lang=en","Donald Trump's actions today are beneath the dignity of the office of President of the United States #imwithher"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","THIS IS VERY TRUE CLICK ON PIC #jillnothill #cnn #foxnews #imvoting4jillbecause #imwithher #hillaryclinton #feelthebern #vicelandpic.twitter.com/otwSrWfKQa"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","#29days to go! Hillary! Hillary! Hillary! #StrongerTogether #ImWithHer https://twitter.com/hillaryforoh/status/785626098159583232 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Woo-hoo #ImWithHer https://twitter.com/laurameckler/status/785625942160838656 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Hillary Clinton is Lying Politican Ohio! pic.twitter.com/B1x2doH6ZF #detroit #hillary #hillaryclinton #imwithher columbus ohio #columbus #ohio"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Is @kenbone18, this election's Joe the Plumber? Don't be on the wrong side of history Ken! #Debates2016 @HillaryClinton #imwithher"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en",".@danmericaCNN WOW! How exiting is that!! 18,500 people attended @HillaryClinton's Rally Tonight in Columbus, Ohio! #GoHillary #ImWithHer"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","#imwithher folks, You can vote HRC but pls don't vote blind. There's a difference. #debate #kenbonefacts #PodestaEmails2https://twitter.com/ggreenwald/status/785613139421241344 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Excuse me? I don't do that. If I did it was not intentional. I'll follow you now. Love and Peace. #ImWithHer"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","#Imwithher and her and her and her and her and her, don't forget Monica, oh yea. But don't tel #Hillary #TrumpVsClinton #Trump2016pic.twitter.com/pYvwmNCgT9"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Finally at the point where @ScandalABC Olivia Pope can't even fix @realDonaldTrump campaign #ImWithHer"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","In today's too good not to share segment we have Mark Dice taking to the streets. #ImWithHer #Election2016 http://fb.me/4Tf50UpD8"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Guess who I'm about to see? I'll give you a clue: I was berated by Trump troglodytes and anti-abortion idiots on the way in. #ImWithHer pic.twitter.com/gvrCLjjkho"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","http://www.newsweek.com/vladimir-putin-sidney-blumenthal-hillary-clinton-donald-trump-benghazi-sputnik-508635 … Read and xplain to those who refuse to believe Putin and Wikileaks do not want HRC as President. #imwithher"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","I'm African American, and I am voting for @HillaryClinton cc @girlsgetloud #ImWithHer @chelseaclintonpic.twitter.com/PnjKtTlN9I"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","I am not saying Clinton gives me the warm fuzzies but if u think she is worse than Trump, I can't take u seriously. #clinton #imwithher"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en",".@HillaryClinton @leeladaou Hillary will always have my respect and admiration for this! #ImWithHer #StrongerTogetherhttps://twitter.com/leeladaou/status/785626948173123588 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Russians doctoring leaked @johnpodesta emails? Read Kurt's article. Put in & Trump are in bed together. Maybe literally too? #ImWithHer https://twitter.com/kurteichenwald/status/785628692693209088 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","I don't understand why America came to help us defeat Hitler just to elect a Presidential Candidate ''In His Image?'' #imwithher #debates"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","amazing crowd! #imwithher"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","One thing is certain all eyes are on #Florida #ImWithHer #VRSprint #FLTogether #StrongerTogetherhttp://www.upi.com/Top_News/US/2016/10/10/Judge-extends-Florida-voter-registration-deadline-because-of-hurricane/5811476140661/ …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Smarter, kinder, gentler, more equal, more educated, and concerned with social justice. #SmashthePartriarchy #ImWithHer #GOPshamehttps://twitter.com/majordemo/status/785629020922589184 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Yeah for your son! And a little something for Donald: http://www.youtube.com/watch?v=tyeJ55o3El0&sns=tw … via @youtube. #DonaldTrump #ImWithHer https://twitter.com/dannyzuker/status/785301171703386112 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Huge Crowd for @HillaryClinton Thank you @HillaryforOH #Imwithher #strongertogether #ClintonKaine2016 @UniteBlue @Shareblue @HFAhttps://twitter.com/tamarakeithNPR/status/785627226716897280 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Seven Times We Were Proud to say #ImWithHer During 2nd Presidential #Debate2016 | #HillarysArmy | #StrongerTogetherhttps://www.hillaryclinton.com/feed/times-we-were-proud-to-say-im-with-her-during-the-second-presidential-debate/ …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Someone was talking about an enthusiasm gap? #imwithher https://twitter.com/tamarakeithNPR/status/785627226716897280 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Total crowd count at 18.5k #ImWithHer"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Oh #Trump threatening Clinton What A New Concept!! #bully #sexist #misogynist UNFIT UNQUALIFIED #ImWithHer #StrongerTogetherhttps://twitter.com/politico/status/785605607470555136 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","This election is so serious that I've risked jury duty and registered 2 vote. And if AZ is a swing state, this one is in the bag. #imwithher pic.twitter.com/B0k5160N9Q"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","This looks pretty presidential to me. #ImWithHer https://twitter.com/dougmillsnyt/status/785626433636806656 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","#ImWithHer and all but #HillaryClinton is gonna be a one term president if elected."
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","#LockHerUP You're a diabolical, sociopathic criminal #CrookedHillary #BigLeagueTruth #MAGA #ImWithHer NOT pic.twitter.com/KBl21HQvay"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","I was on high alert for any Tic Tacs... #debate #debate2016 #imwithher pic.twitter.com/AyzNh9NIQ9"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","""‘Lock her up’ is the last refuge for dealing with women who refuse to be subjugated."" WORD! https://medium.com/@rebeccathomas/yes-bitch-you-got-this-f7b02cbc1620#.7ip8l2uti … #ImWithHer"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Registered to vote! Every vote counts people! GA maybe a red state but I'm gonna do my best to make it baby blue!! #Imwithher"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","But there is little or no enthusiasm for her. #ImWithHer https://twitter.com/danmericaCNN/status/785629091122716673 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Enjoyed this read from @ChrisWarcraft about what locker room talk is actually about #trump #ImWithHer http://www.vox.com/first-person/2016/10/10/13230346/donald-trump-locker-room-talk-chris-kluwe?utm_campaign=vox.social&utm_medium=social&utm_content=voxdotcom&utm_source=facebook …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Trump longs to be a #DICTATOR of our country! The #LAW has never applied to him so he does NOT know the law. #debate #ImWithHer https://twitter.com/ericholder/status/785319092722868224 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","#PodestaEmails2 Trump rally #NeverTrump #DonaldTrump #NeverTrump #DonaldTrump #ImWithHer https://twitter.com/goldengateblond/status/774503824388034560 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Enthusiasm and momentum for Hillary and love is growing! Keep it up! #ImWithHer #StrongerTogether #Debate #OhioState"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","keep it up, boys! It's not actually helping anyone but us #Imwithher"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","#debate #sydneyblumenthal #WikiLeaks for Trump/putin #imwithher @cnn @abcnews @nbcnews @cbsnews @msnbc @JoyAnnReidhttps://twitter.com/kurteichenwald/status/785628692693209088 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Fired up, ready to go. #mdsforchoice #bluetexasalready #imwithher pic.twitter.com/bA0KBKnoIK"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","America is beginning to feel the stirrings of History being made. #ImWithHer https://twitter.com/tamarakeithNPR/status/785627226716897280 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Using linguistic terrorism to shame Tulsi Gabbard for supporting Bernie #PodestaEmails2 #NeverHillary #DemExit #ImWithHer pic.twitter.com/DBVbkZfJmv"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Willful misrepresentation. The essence of @realDonaldTrump's campaign. #WeAreBetterThanThis #ImWithHer https://twitter.com/glencaplin1/status/785568892651536384 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Exposing Hillary for corruption and the #ImWithHer still blindly following the old rotten hag. #PodestaEmails2 #KenBoneFactspic.twitter.com/Jcm1AgWwiW"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Buffett Calls Trump’s Bluff and Releases His Tax Data http://nyti.ms/2dSJi4v LOVE warren buffet #nevertrump #imwithher"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","ur opponent stoops so very low claiming so many falsehoods in hope some r believed, absurd! Proudly #ImWithHer"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","I can't believe I got a picture with Hillary! #ImWITHHer pic.twitter.com/bGZ49kcmTQ"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","#imwithher #StrongerTogether #lovetrumpshate take a break. Laugh. We are not hate filled. now. Back to business. https://twitter.com/lachlan/status/785595392385687552 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","This thread is everything we've been shouting from the rooftops about Hillary. America should be honored to have her as President #ImWithHer https://twitter.com/FamesJallows/status/785510534837788672 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","I realize I'm 26, so this may be premature. But I'm almost positive this election will be the most important one in my lifetime. #imwithher"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","You upset this gal that had a heartfelt question @OMAROSA! Yes, you belong in that #BasketofDeplorables! #DumpTrump #ImWithHer #debatehttps://twitter.com/christadubill/status/785326662879698945 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","#imwithher #dumptrump This is on you, GOP: http://www.youtube.com/watch?v=hyey6eupVD0 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Did your coach teach you the mercy rule or late in the game keep-away? Does not apply this election. We need to run up the score. #ImWithHer"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en",".@HillaryClinton and @BernieSanders put together a plan to make college more affordable. #ImWithHer #StrongerTogetherpic.twitter.com/YFyMBlU6ge"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","#WomenForHillary #WomenAgainstTrump #Hardball #ImWithHer #ShesWithUs #StrongerTogether #MSNBChttps://twitter.com/hillaryclinton/status/785272428905791489 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Hey it's just locker room talk! @ananavarro @pattonoswalt #ImWithHer pic.twitter.com/suKwv0FdvH"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","@realDonaldTrump, Warren Buffet is way out of your league. (In my best Andrew Shepard voice) #debate #nevertrump #imwithher @HillaryClinton"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","""Donald Trump is the GOP’s chemotherapy"": https://www.washingtonpost.com/opinions/donald-trumps-vile-candidacy-is-chemotherapy-for-the-gop/2016/10/10/73e40f30-8f05-11e6-9c85-ac42097b8cc0_story.html?postshare=2731476126199748&tid=ss_tw&utm_term=.bd20aa2f93d4 … #ImWithHer #politics #ethics"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Unless.. he has 'BONE SPURS' then @realDonaldTrump will NOT fight for you. He'll be out Grabbing PUIES while YOU fight & die #ImWithHer https://twitter.com/realDonaldTrump/status/785342728313778176 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","""You’re Fired: Trump campaign dumps Virginia state chair Corey Stewart"" https://www.washingtonpost.com/amphtml/local/virginia-politics/youre-fired-trump-campaign-dumps-virginia-state-chair-corey-stewart/2016/10/10/eb9f9556-8f2f-11e6-a6a3-d50061aa9fae_story.html … #NeverTrump #ImWithHer"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Watching @HillaryClinton is light and hope Watching @realDonaldTrump is regression anger hatred https://natayasworlds.com/2016/10/10/lies/ … #imwithher #hardball"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Wife: I can't wait to vote. Me: I can't wait to hear the words, ""Congratulations, Madam President."" #ImWithHer"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","This is best thing by far DRAG QUEENS REACT: Donald Trump Lipsync #ImWithHer https://youtu.be/C9IQgS2GXOs via @YouTube"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","I almost forgot that this happened this weekend #ImWithHer pic.twitter.com/M3dOdZGhKe"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Hey @AdamParkhomenko, look what @emilyroseman1 made! cc: @HillaryClinton @just_jenna @creynoldsnc @DanSchwerin #imwithher pic.twitter.com/HzwCObXwV0"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","This is great. Thanks @ChrisWarcraft for an overview of real #LockerRoomTalk #ImWithHer http://www.vox.com/first-person/2016/10/10/13230346/donald-trump-locker-room-talk-chris-kluwe?utm_campaign=vox&utm_content=entry&utm_medium=social&utm_source=twitter … via @voxdotcom"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","That are 100% more accurate than .@KatyTurNBC who didn’t know the dates #crookedhillary was SOS. #DUMMY #ImWithHer NOT! #TrumpTrain #DemExithttps://twitter.com/KatyTurNBC/status/785628145869266945 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","The Great Pumpkin actually brought women who cheated with Bill TO THE DEBATE...why?? To be a BULLY. And a creep. @HillaryClinton #ImWithher https://twitter.com/politico/status/785617170239815680 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","I agree with u in that my vote is precious,my right to vote is precious, don't squander this special privilege #ImWithHer"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","""Clinton sees new opportunities to woo Republicans in Trump’s troubles"" https://www.washingtonpost.com/amphtml/politics/clinton-sees-new-opportunities-to-woo-republicans-in-trumps-troubles/2016/10/10/d89839a6-8f05-11e6-9c85-ac42097b8cc0_story.html … #ImWithHer #NeverTrump"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","This isn't mine but it makes loads of sense. #HilaryClinton #Imwithher #debate2016pic.twitter.com/wQQaSrYnSu"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","The only debate I'll watch BAHAHaa DRAG QUEENS REACT: Donald Trump Lipsync #ImWithHer https://youtu.be/C9IQgS2GXOs via @YouTube"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Will #Hillary's mental issues be addressed when she's in jail, come 2017? #WorldMentalHealthDay #KenBoneFacts #PodestaEmails2 #ImWithHer pic.twitter.com/ymXKHSQ1oK"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","#LoveTrumpsHate ?? Only if their #ImWithHer supporters . No room at #HillaryInDetroit for anyone else! #LockHerUp #FollowTheMoney #Trumphttps://twitter.com/datrumpnation1/status/785602092874334208 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","I""m in, going to do some campaigning for Hillary this weekend #ImWithHer we also need to turn the Senate blue #VoteBluehttps://twitter.com/MaxMaxsilva1946/status/785565922413072385 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","She's far too much of a woman for the likes of this toddler. #ImWithHer"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Ooooh, Trump said “pussy”, my sand niggers….. #ImWithHer #PodestaEmails2https://twitter.com/ms_erika74/status/785598792456298496 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","You see, Hillary and her supporters can't help themselves. They really are slime. #HillarysDeplorables #imwithher #StrongerTogetherhttps://twitter.com/scroixfreepress/status/785625759117225984 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Tim Kaine and his wife Anne will be on #TheView this Thursday! Make sure to watch or DVR! #ClintonKaine #ImWithHer"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","White Christian patriarchal supremacy is dead. Let it go @GOP #feminism #instersectionalfeminism #progress #DNC #IMWITHHER #nevertrumppic.twitter.com/tk3lT5QNNo"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Here's my question for The Donald: Why don't you know the basics of how our Government works? #DonTheCon #debates #NeverTrump #ImWithHer pic.twitter.com/PbGI6yq1aX"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","wow @CNN has sunk to the depths of bottom feeders #ImWithher corruption https://twitter.com/Lrihendry/status/785456626991935488 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Hillary Clinton's Famous Friends: http://ln.is/www.etonline.com/gal/HSZFV … -> Comparing to the D list of losers who stand by Trump... #imwithher"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Stop Telling Women Motherhood Is the Most Important Job #feminism #genderequality #imwithher http://nymag.com/thecut/2016/10/stop-telling-women-motherhood-is-the-most-important-job.html?mid=twitter-share-thecut … via @thecut"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","@YesJulz HAS HILLARY IN HER AVI SHE KNOWSSSSSS #ImWithHer"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","#PodestaEmails2 #ImWithHer #NeverTrump #RNC @Reince @PRyan Steve Scmidhthttps://twitter.com/hockeyfreak1970/status/785119031820898304 …"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","& #trump acted like a predator. #nevertrump #ImWithHer #HRC"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Hey ladies, @ScottBaio says to grow up & take it easy with the phony outrage. #deplorable #TrumpTapes #NeverTrump #ImWithHer #VoteBluepic.twitter.com/R1tR5Ppz3U"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","@DanSchwerin @HillaryClinton small crowd, amirite? #imwithher"
"https://twitter.com/search?l=&q=%23imwithher%20since%3A2016-10-10%20until%3A2016-10-11&src=typd&lang=en","Trump fired 'Apprentice' contestant for 'locker room talk' #trump #trumptrain #imwithher #womenwhowork #trumptapeshttp://thehill.com/blogs/in-the-know/in-the-know/300320-trump-once-fired-a-celebrity-apprentice-contestant-for-locker …"
